filename,x1,x2,y1,y2,annotation_class
C03_B090_S03.tif,93696,95008,63864,65176,0
C03_B090_S03.tif,92640,93952,64624,65936,0
C03_B090_S03.tif,94016,95328,62976,64288,0
C03_B090_S03.tif,89072,90384,56544,57856,0
C03_B090_S03.tif,88712,90024,57928,59240,0
C03_B090_S03.tif,87376,88688,59544,60856,0
C03_B090_S03.tif,95344,96656,63584,64896,1
C03_B090_S03.tif,95096,96408,62336,63648,1
C03_B090_S03.tif,105856,107168,60216,61528,0
C03_B090_S03.tif,99480,100792,58824,60136,0
C03_B090_S03.tif,88248,89560,58816,60128,0
C03_B090_S03.tif,191056,192368,49696,51008,1
C03_B090_S03.tif,191480,192792,60992,62304,1
C03_B090_S03.tif,188904,190216,59964,61276,1
C03_B090_S03.tif,63408,64720,69936,71248,0
C03_B090_S03.tif,67216,68528,72896,74208,0
C03_B090_S03.tif,62624,63936,72248,73560,1
C03_B090_S03.tif,61680,62992,70856,72168,1
C03_B090_S03.tif,61048,62360,69288,70600,1
C03_B090_S03.tif,60960,62272,67944,69256,1
C03_B090_S03.tif,64384,65696,71912,73224,1
C03_B090_S03.tif,161256,162568,71680,72992,0
C03_B090_S03.tif,148920,150232,71408,72720,0
C03_B090_S03.tif,153960,155272,74216,75528,1
C03_B090_S03.tif,163452,164764,74060,75372,1
C03_B090_S03.tif,161704,163016,74128,75440,1
C03_B090_S03.tif,160616,161928,73020,74332,1
C03_B089_S03.tif,105440,106752,50496,51808,0
C03_B089_S03.tif,107720,109032,49896,51208,0
C03_B089_S03.tif,119088,120400,33576,34888,0
C03_B089_S03.tif,119536,120848,29024,30336,1
C03_B089_S03.tif,123556,124868,54800,56112,1
C03_B089_S03.tif,124212,125524,53840,55152,1
C03_B089_S03.tif,133144,134456,46564,47876,0
C03_B089_S03.tif,132732,134044,45328,46640,0
C03_B089_S03.tif,45000,46312,61680,62992,0
C03_B089_S03.tif,45436,46748,48896,50208,0
C03_B089_S03.tif,53384,54696,72036,73348,1
C03_B089_S03.tif,53716,55028,71048,72360,1
C03_B089_S03.tif,53452,54764,69996,71308,1
C03_B089_S03.tif,37040,38352,67596,68908,0
C03_B088_S03.tif,68120,69432,47016,48328,0
C03_B088_S03.tif,75288,76600,45824,47136,1
C03_B088_S03.tif,73204,74516,43828,45140,1
C03_B088_S03.tif,115728,117040,57720,59032,1
C03_B088_S03.tif,76248,77560,81616,82928,0
C03_B088_S03.tif,81320,82632,67456,68768,0
C03_B088_S03.tif,76352,77664,76720,78032,1
C03_B087_S03.tif,105216,106528,33144,34456,0
C03_B087_S03.tif,104576,105888,34840,36152,0
C03_B087_S03.tif,106312,107624,35176,36488,0
C03_B087_S03.tif,104272,105584,39736,41048,0
C03_B087_S03.tif,101768,103080,41816,43128,0
C03_B087_S03.tif,106184,107496,46208,47520,0
C03_B087_S03.tif,93440,94752,62112,63424,0
C03_B087_S03.tif,93016,94328,63784,65096,0
C03_B087_S03.tif,93224,94536,59016,60328,0
C03_B087_S03.tif,107416,108728,48496,49808,1
C03_B087_S03.tif,108404,109716,43044,44356,1
C03_B087_S03.tif,97516,98828,33012,34324,1
C03_B087_S03.tif,99116,100428,31724,33036,1
C03_B087_S03.tif,102156,103468,31096,32408,1
C03_B086_S03.tif,126312,127624,83048,84360,0
C03_B086_S03.tif,125344,126656,85272,86584,0
C03_B086_S03.tif,123504,124816,87152,88464,0
C03_B086_S03.tif,83008,84320,69888,71200,0
C03_B086_S03.tif,96376,97688,72080,73392,0
C03_B086_S03.tif,91760,93072,74888,76200,0
C03_B086_S03.tif,94104,95416,44720,46032,1
C03_B086_S03.tif,92240,93552,48464,49776,1
C03_B086_S03.tif,93176,94488,49888,51200,1
C03_B086_S03.tif,98776,100088,41312,42624,1
C03_B086_S03.tif,91752,93064,43800,45112,1
C03_B086_S03.tif,130240,131552,59920,61232,0
C03_B086_S03.tif,99568,100880,68000,69312,0
C03_B086_S03.tif,103920,105232,72472,73784,0
C03_B086_S03.tif,142008,143320,21168,22480,0
C03_B086_S03.tif,140592,141904,19576,20888,0
C03_B086_S03.tif,126064,127376,30072,31384,0
C03_B086_S03.tif,122688,124000,31728,33040,0
C03_B086_S03.tif,127968,129280,31392,32704,0
C03_B086_S03.tif,138608,139920,31984,33296,0
C03_B086_S03.tif,140880,142192,29584,30896,0
C03_B086_S03.tif,119600,120912,27288,28600,1
C03_B085_S03.tif,101696,103008,61336,62648,0
C03_B085_S03.tif,100976,102288,58848,60160,0
C03_B085_S03.tif,90704,92016,59360,60672,0
C03_B085_S03.tif,92168,93480,63216,64528,1
C03_B085_S03.tif,110032,111344,50868,52180,1
C03_B085_S03.tif,108524,109836,49132,50444,1
C03_B085_S03.tif,110060,111372,49080,50392,1
C03_B085_S03.tif,111724,113036,56516,57828,0
C03_B085_S03.tif,113836,115148,54960,56272,0
C03_B085_S03.tif,109296,110608,57664,58976,0
C03_B085_S03.tif,117444,118756,50768,52080,0
C03_B085_S03.tif,121920,123232,43832,45144,0
C03_B085_S03.tif,115936,117248,36792,38104,0
C03_B085_S03.tif,113964,115276,81312,82624,0
C03_B085_S03.tif,113532,114844,83244,84556,0
C03_B084_S03.tif,94008,95320,27480,28792,0
C03_B084_S03.tif,87336,88648,19088,20400,0
C03_B084_S03.tif,88184,89496,18104,19416,0
C03_B084_S03.tif,86096,87408,17760,19072,0
C03_B084_S03.tif,82296,83608,16208,17520,0
C03_B084_S03.tif,82504,83816,14040,15352,0
C03_B084_S03.tif,79920,81232,13768,15080,0
C03_B084_S03.tif,77120,78432,15000,16312,0
C03_B084_S03.tif,78152,79464,15968,17280,0
C03_B084_S03.tif,79960,81272,16328,17640,0
C03_B084_S03.tif,85900,87212,31524,32836,1
C03_B084_S03.tif,87588,88900,29536,30848,1
C03_B084_S03.tif,207544,208856,41568,42880,0
C03_B084_S03.tif,207672,208984,40184,41496,0
C03_B084_S03.tif,201840,203152,27296,28608,1
C03_B084_S03.tif,197808,199120,30336,31648,1
C03_B084_S03.tif,201408,202720,25512,26824,1
C03_B084_S03.tif,202608,203920,25788,27100,1
C03_B084_S03.tif,140600,141912,20232,21544,0
C03_B084_S03.tif,145632,146944,36352,37664,1
C03_B084_S03.tif,145164,146476,38304,39616,1
C03_B084_S03.tif,146936,148248,33924,35236,1
C03_B084_S03.tif,134856,136168,34164,35476,0
C03_B084_S03.tif,136132,137444,32624,33936,0
C03_B083_S03.tif,45400,46712,45232,46544,0
C03_B083_S03.tif,44120,45432,43304,44616,1
C03_B083_S03.tif,43724,45036,49664,50976,0
C03_B083_S03.tif,48064,49376,47332,48644,1
C03_B083_S03.tif,114504,115816,34952,36264,0
C03_B083_S03.tif,110248,111560,38176,39488,0
C03_B083_S03.tif,111224,112536,39064,40376,0
C03_B083_S03.tif,111184,112496,40432,41744,1
C03_B083_S03.tif,25904,27216,55768,57080,0
C03_B083_S03.tif,92640,93952,52312,53624,0
C03_B082_S03.tif,72688,74000,26664,27976,0
C03_B082_S03.tif,72080,73392,29136,30448,0
C03_B082_S03.tif,70000,71312,34960,36272,0
C03_B082_S03.tif,68688,70000,38328,39640,0
C03_B082_S03.tif,70136,71448,37376,38688,1
C03_B082_S03.tif,76592,77904,78072,79384,1
C03_B082_S03.tif,72304,73616,73248,74560,0
C03_B082_S03.tif,74440,75752,74184,75496,0
C03_B082_S03.tif,75840,77152,74024,75336,0
C03_B082_S03.tif,77232,78544,73056,74368,0
C03_B082_S03.tif,76560,77872,70160,71472,0
C03_B082_S03.tif,74816,76128,68800,70112,0
C03_B082_S03.tif,72624,73936,68944,70256,0
C03_B082_S03.tif,65560,66872,70864,72176,0
C03_B082_S03.tif,65944,67256,73072,74384,0
C03_B082_S03.tif,67288,68600,74856,76168,0
C03_B082_S03.tif,89912,91224,75080,76392,0
C03_B082_S03.tif,89344,90656,75832,77144,0
C03_B082_S03.tif,81448,82760,75552,76864,1
C03_B082_S03.tif,145976,147288,71040,72352,0
C03_B082_S03.tif,152928,154240,67928,69240,0
C03_B082_S03.tif,155520,156832,67264,68576,0
C03_B082_S03.tif,153784,155096,71040,72352,0
C03_B082_S03.tif,151792,153104,73536,74848,0
C03_B082_S03.tif,150056,151368,74568,75880,0
C03_B082_S03.tif,147928,149240,73408,74720,0
C03_B082_S03.tif,145472,146784,74320,75632,0
C03_B082_S03.tif,126824,128136,75596,76908,1
C03_B082_S03.tif,26240,27552,90432,91744,1
C03_B082_S03.tif,69000,70312,76480,77792,0
C03_B082_S03.tif,71160,72472,76528,77840,0
C03_B082_S03.tif,72336,73648,77184,78496,0
C03_B082_S03.tif,66224,67536,83288,84600,0
C03_B082_S03.tif,144496,145808,44952,46264,0
C03_B082_S03.tif,145912,147224,44616,45928,0
C03_B082_S03.tif,125256,126568,48080,49392,0
C03_B082_S03.tif,123512,124824,50256,51568,0
C03_B082_S03.tif,137544,138856,48592,49904,0
C03_B082_S03.tif,139296,140608,46456,47768,0
C03_B082_S03.tif,140656,141968,45048,46360,0
C03_B082_S03.tif,142760,144072,43640,44952,0
C03_B082_S03.tif,145792,147104,69464,70776,0
C03_B082_S03.tif,149768,151080,70416,71728,0
C03_B082_S03.tif,151080,152392,68600,69912,0
C03_B082_S03.tif,151600,152912,66904,68216,0
C03_B081_S03.tif,72616,73928,45688,47000,0
C03_B081_S03.tif,74368,75680,44912,46224,0
C03_B081_S03.tif,95600,96912,19656,20968,0
C03_B081_S03.tif,97560,98872,21200,22512,0
C03_B081_S03.tif,96584,97896,22952,24264,0
C03_B081_S03.tif,87632,88944,32640,33952,0
C03_B081_S03.tif,92788,94100,25460,26772,1
C03_B081_S03.tif,93936,95248,25124,26436,1
C03_B081_S03.tif,136136,137448,34792,36104,0
C03_B081_S03.tif,132152,133464,38080,39392,0
C03_B081_S03.tif,133504,134816,41128,42440,0
C03_B081_S03.tif,144392,145704,36376,37688,1
C03_B081_S03.tif,143784,145096,34080,35392,1
C03_B081_S03.tif,140576,141888,30968,32280,1
C03_B081_S03.tif,138232,139544,30320,31632,1
C03_B081_S03.tif,136344,137656,29280,30592,1
C03_B081_S03.tif,137080,138392,37968,39280,0
C03_B081_S03.tif,137920,139232,41640,42952,0
C03_B081_S03.tif,136888,138200,44512,45824,0
C03_B081_S03.tif,132152,133464,35264,36576,0
C03_B081_S03.tif,130656,131968,37224,38536,0
C03_B081_S03.tif,129472,130784,34264,35576,0
C03_B081_S03.tif,136808,138120,32600,33912,0
C03_B081_S03.tif,140664,141976,33504,34816,0
C03_B081_S03.tif,129952,131264,73000,74312,0
C03_B081_S03.tif,131256,132568,73232,74544,0
C03_B081_S03.tif,130204,131516,65632,66944,1
C03_B080_S03.tif,85776,87088,51792,53104,1
C03_B080_S03.tif,48512,49824,78160,79472,1
C03_B080_S03.tif,61340,62652,66000,67312,1
C03_B080_S03.tif,105200,106512,86144,87456,0
C03_B080_S03.tif,107696,109008,88680,89992,0
C03_B079_S03.tif,55348,56660,77828,79140,0
C03_B079_S03.tif,55584,56896,79840,81152,0
C03_B079_S03.tif,56348,57660,71548,72860,0
C03_B079_S03.tif,50112,51424,76236,77548,0
C03_B079_S03.tif,44752,46064,78100,79412,0
C03_B079_S03.tif,47404,48716,67696,69008,0
C03_B079_S03.tif,48868,50180,69736,71048,0
C03_B079_S03.tif,43480,44792,86472,87784,0
C03_B079_S03.tif,42228,43540,83928,85240,1
C03_B079_S03.tif,91496,92808,26604,27916,0
C03_B079_S03.tif,93132,94444,20248,21560,0
C03_B079_S03.tif,93496,94808,24060,25372,0
C03_B079_S03.tif,96796,98108,25932,27244,1
C03_B079_S03.tif,97916,99228,25584,26896,1
C03_B079_S03.tif,97608,98920,26784,28096,1
C03_B079_S03.tif,90712,92024,29080,30392,0
C03_B079_S03.tif,92120,93432,30368,31680,0
C03_B079_S03.tif,98188,99500,40040,41352,0
C03_B079_S03.tif,103096,104408,36560,37872,0
C03_B079_S03.tif,104880,106192,34900,36212,0
C03_B079_S03.tif,105520,106832,33580,34892,0
C03_B079_S03.tif,96244,97556,29816,31128,1
C03_B079_S03.tif,71776,73088,29580,30892,0
C03_B079_S03.tif,68108,69420,33060,34372,0
C03_B079_S03.tif,78612,79924,39132,40444,0
C03_B079_S03.tif,74096,75408,48484,49796,0
C03_B079_S03.tif,74132,75444,50092,51404,0
C03_B079_S03.tif,67288,68600,89896,91208,0
C03_B079_S03.tif,69788,71100,91548,92860,0
C03_B079_S03.tif,68308,69620,88956,90268,0
C03_B079_S03.tif,67472,68784,87556,88868,0
C03_B079_S03.tif,76788,78100,86844,88156,0
C03_B079_S03.tif,73884,75196,88228,89540,0
C03_B079_S03.tif,74684,75996,85552,86864,0
C03_B079_S03.tif,70508,71820,85620,86932,0
C03_B079_S03.tif,79928,81240,91980,93292,0
C03_B079_S03.tif,76904,78216,91996,93308,0
C03_B079_S03.tif,75136,76448,92020,93332,0
C03_B079_S03.tif,73076,74388,90852,92164,0
C03_B079_S03.tif,79232,80544,88188,89500,0
C03_B078_S03.tif,81888,83200,59552,60864,1
C03_B078_S03.tif,80724,82036,59664,60976,1
C03_B078_S03.tif,78544,79856,54744,56056,0
C03_B078_S03.tif,78672,79984,52724,54036,0
C03_B078_S03.tif,80172,81484,52588,53900,0
C03_B078_S03.tif,80408,81720,54476,55788,0
C03_B078_S03.tif,81148,82460,55624,56936,0
C03_B078_S03.tif,84172,85484,55528,56840,0
C03_B078_S03.tif,86156,87468,44360,45672,0
C03_B078_S03.tif,85296,86608,40724,42036,0
C03_B078_S03.tif,71972,73284,40680,41992,0
C03_B078_S03.tif,70132,71444,40984,42296,0
C03_B078_S03.tif,87028,88340,56920,58232,1
C03_B078_S03.tif,83340,84652,60180,61492,1
C03_B078_S03.tif,88556,89868,56188,57500,1
C03_B078_S03.tif,73368,74680,66428,67740,0
C03_B078_S03.tif,73104,74416,67600,68912,0
C03_B078_S03.tif,74216,75528,65588,66900,0
C03_B078_S03.tif,77228,78540,55476,56788,0
C03_B078_S03.tif,76480,77792,51100,52412,0
C03_B078_S03.tif,75068,76380,52612,53924,0
C03_B078_S03.tif,75032,76344,53688,55000,0
C03_B078_S03.tif,201004,202316,46268,47580,1
C03_B078_S03.tif,205980,207292,46404,47716,1
C03_B078_S03.tif,202520,203832,47008,48320,1
C03_B078_S03.tif,205328,206640,29080,30392,0
C03_B078_S03.tif,207400,208712,26732,28044,0
C03_B078_S03.tif,190768,192080,24760,26072,0
C03_B078_S03.tif,192400,193712,22512,23824,0
C03_B078_S03.tif,192840,194152,24420,25732,0
C03_B078_S03.tif,192292,193604,51536,52848,0
C03_B078_S03.tif,142136,143448,61176,62488,1
C03_B078_S03.tif,141120,142432,61096,62408,1
C03_B078_S03.tif,147416,148728,58096,59408,1
C03_B078_S03.tif,23368,24680,68580,69892,1
C03_B078_S03.tif,27996,29308,66848,68160,1
C03_B078_S03.tif,20880,22192,62192,63504,0
C03_B078_S03.tif,20604,21916,64224,65536,0
C03_B078_S03.tif,25180,26492,62716,64028,0
C03_B076_S03.tif,52200,53512,30720,32032,0
C03_B076_S03.tif,51120,52432,32928,34240,0
C03_B076_S03.tif,50320,51632,34452,35764,0
C03_B076_S03.tif,50336,51648,29800,31112,0
C03_B076_S03.tif,54008,55320,30156,31468,0
C03_B076_S03.tif,56588,57900,33520,34832,0
C03_B076_S03.tif,49164,50476,38676,39988,0
C03_B076_S03.tif,46720,48032,39744,41056,0
C03_B076_S03.tif,58852,60164,38292,39604,0
C03_B076_S03.tif,62084,63396,37076,38388,1
C03_B076_S03.tif,61384,62696,43696,45008,1
C03_B076_S03.tif,52144,53456,38928,40240,0
C03_B076_S03.tif,53140,54452,44688,46000,0
C03_B076_S03.tif,53020,54332,45964,47276,0
C03_B076_S03.tif,47992,49304,40860,42172,1
C03_B076_S03.tif,73072,74384,89736,91048,1
C03_B076_S03.tif,76720,78032,92168,93480,1
C03_B076_S03.tif,76500,77812,93648,94960,1
C03_B076_S03.tif,38492,39804,75516,76828,0
C03_B076_S03.tif,43944,45256,75712,77024,0
C03_B076_S03.tif,45876,47188,74152,75464,0
C03_B076_S03.tif,42224,43536,74700,76012,0
C03_B076_S03.tif,50184,51496,65824,67136,0
C03_B076_S03.tif,34884,36196,66272,67584,0
C03_B076_S03.tif,35036,36348,69532,70844,0
C03_B076_S03.tif,88096,89408,62156,63468,0
C03_B076_S03.tif,92740,94052,62308,63620,0
C03_B076_S03.tif,90284,91596,53824,55136,0
C03_B074_S03.tif,79640,80952,75140,76452,0
C03_B074_S03.tif,77700,79012,74472,75784,0
C03_B074_S03.tif,97988,99300,65760,67072,0
C03_B074_S03.tif,98128,99440,64368,65680,0
C03_B074_S03.tif,99380,100692,75888,77200,0
C03_B074_S03.tif,99624,100936,74108,75420,0
C03_B074_S03.tif,75964,77276,71176,72488,0
C03_B073_S03.tif,165624,166936,20852,22164,0
C03_B073_S03.tif,165276,166588,24292,25604,0
C03_B073_S03.tif,171764,173076,25732,27044,0
C03_B073_S03.tif,158476,159788,33648,34960,0
C03_B073_S03.tif,158380,159692,35624,36936,0
C03_B073_S03.tif,166120,167432,40516,41828,1
C03_B073_S03.tif,164472,165784,35448,36760,1
C03_B073_S03.tif,168908,170220,47032,48344,1
C03_B073_S03.tif,168548,169860,52368,53680,1
C03_B073_S03.tif,184512,185824,69916,71228,1
C03_B073_S03.tif,185500,186812,69896,71208,1
C03_B073_S03.tif,172660,173972,61892,63204,1
C03_B073_S03.tif,170956,172268,57184,58496,1
C03_B073_S03.tif,171144,172456,58984,60296,1
C03_B073_S03.tif,168292,169604,49436,50748,1
C03_B073_S03.tif,204896,206208,67056,68368,1
C03_B073_S03.tif,204416,205728,63424,64736,1
C03_B073_S03.tif,207856,209168,72784,74096,0
C03_B073_S03.tif,208300,209612,68408,69720,0
C03_B073_S03.tif,206384,207696,64236,65548,0
C03_B073_S03.tif,203512,204824,60576,61888,0
C03_B073_S03.tif,198208,199520,51992,53304,0
C03_B073_S03.tif,185788,187100,75960,77272,1
C03_B073_S03.tif,110928,112240,91644,92956,0
C03_B073_S03.tif,113228,114540,96584,97896,0
C03_B073_S03.tif,114396,115708,101900,103212,0
C03_B073_S03.tif,110284,111596,89796,91108,0
C03_B073_S03.tif,106664,107976,66540,67852,0
C03_B073_S03.tif,87884,89196,31860,33172,0
C03_B073_S03.tif,106096,107408,86268,87580,1
C03_B073_S03.tif,108012,109324,83212,84524,1
C03_B073_S03.tif,102884,104196,88644,89956,1
C03_B073_S03.tif,88540,89852,88172,89484,1
C03_B073_S03.tif,87144,88456,87360,88672,1
C03_B073_S03.tif,87752,89064,86152,87464,1
C03_B073_S03.tif,87080,88392,78972,80284,1
C03_B073_S03.tif,88564,89876,84456,85768,1
C03_B073_S03.tif,77540,78852,60284,61596,1
C03_B073_S03.tif,79436,80748,67756,69068,1
C03_B071_S03.tif,106276,107588,60652,61964,0
C03_B071_S03.tif,107184,108496,59148,60460,0
C03_B071_S03.tif,102604,103916,62772,64084,0
C03_B071_S03.tif,87208,88520,46868,48180,1
C03_B071_S03.tif,89888,91200,49732,51044,1
C03_B071_S03.tif,88500,89812,50840,52152,1
C03_B071_S03.tif,95980,97292,48784,50096,1
C03_B071_S03.tif,23704,25016,49852,51164,1
C03_B071_S03.tif,29764,31076,44776,46088,1
C03_B071_S03.tif,41564,42876,55220,56532,0
C03_B071_S03.tif,37604,38916,58524,59836,0
C03_B071_S03.tif,168768,170080,76356,77668,0
C03_B071_S03.tif,153744,155056,65668,66980,1
C03_B070_S03.tif,185392,186704,34416,35728,0
C03_B070_S03.tif,29200,30512,70384,71696,0
C03_B070_S03.tif,31120,32432,55328,56640,0
C03_B070_S03.tif,34400,35712,55648,56960,0
C03_B070_S03.tif,45488,46800,73152,74464,0
C03_B070_S03.tif,77900,79212,91900,93212,0
C03_B070_S03.tif,75536,76848,91724,93036,0
C03_B070_S03.tif,76496,77808,90860,92172,1
C03_B070_S03.tif,77628,78940,90332,91644,1
C03_B070_S03.tif,78548,79860,89548,90860,1
C03_B070_S03.tif,81804,83116,91724,93036,1
C03_B070_S03.tif,79872,81184,90508,91820,1
C03_B066_S03.tif,97656,98968,38040,39352,0
C03_B063_S03.tif,63308,64620,70148,71460,0
C03_B063_S03.tif,64588,65900,72228,73540,0
C03_B063_S03.tif,67528,68840,75912,77224,0
C03_B063_S03.tif,69628,70940,77868,79180,0
C03_B063_S03.tif,72164,73476,79692,81004,0
C03_B063_S03.tif,59624,60936,67556,68868,0
C03_B063_S03.tif,57780,59092,64324,65636,0
C03_B063_S03.tif,59036,60348,62680,63992,0
C03_B063_S03.tif,63436,64748,63176,64488,0
C03_B063_S03.tif,52704,54016,61476,62788,1
C03_B063_S03.tif,54180,55492,60712,62024,1
C03_B063_S03.tif,55260,56572,59924,61236,1
C03_B063_S03.tif,57048,58360,58956,60268,1
C03_B063_S03.tif,58820,60132,58776,60088,1
C03_B063_S03.tif,60552,61864,58648,59960,1
C03_B063_S03.tif,62088,63400,58868,60180,1
C03_B063_S03.tif,63820,65132,59176,60488,1
C03_B063_S03.tif,65612,66924,59944,61256,1
C03_B063_S03.tif,66832,68144,60492,61804,1
C03_B063_S03.tif,68384,69696,60748,62060,1
C03_B063_S03.tif,69116,70428,73560,74872,0
C03_B063_S03.tif,65828,67140,68904,70216,0
C03_B063_S03.tif,65572,66884,64124,65436,0
C03_B063_S03.tif,60280,61592,65384,66696,0
C03_B063_S03.tif,95604,96916,51000,52312,1
C03_B063_S03.tif,96684,97996,51352,52664,1
C03_B063_S03.tif,98040,99352,51992,53304,1
C03_B063_S03.tif,99084,100396,52332,53644,1
C03_B063_S03.tif,100376,101688,52636,53948,1
C03_B063_S03.tif,101384,102696,52256,53568,1
C03_B063_S03.tif,102676,103988,51228,52540,1
C03_B063_S03.tif,103708,105020,50236,51548,1
C03_B063_S03.tif,104136,105448,49216,50528,1
C03_B063_S03.tif,105328,106640,48224,49536,1
C03_B063_S03.tif,101724,103036,53388,54700,1
C03_B063_S03.tif,99448,100760,53864,55176,1
C03_B063_S03.tif,97400,98712,53148,54460,1
C03_B063_S03.tif,95552,96864,52924,54236,1
C03_B063_S03.tif,94372,95684,52320,53632,1
C03_B063_S03.tif,94120,95432,51452,52764,1
C03_B063_S03.tif,88052,89364,39456,40768,0
C03_B063_S03.tif,89004,90316,40836,42148,0
C03_B063_S03.tif,91708,93020,41556,42868,0
C03_B063_S03.tif,90904,92216,39168,40480,0
C03_B063_S03.tif,92524,93836,39568,40880,0
C03_B063_S03.tif,94332,95644,40324,41636,0
C03_B063_S03.tif,99588,100900,43992,45304,0
C03_B063_S03.tif,99876,101188,45800,47112,0
C03_B063_S03.tif,101796,103108,42696,44008,0
C03_B063_S03.tif,100064,101376,39708,41020,0
C03_B063_S03.tif,99940,101252,37824,39136,0
C03_B063_S03.tif,101772,103084,39116,40428,0
C03_B063_S03.tif,103116,104428,40676,41988,0
C03_B063_S03.tif,99588,100900,48828,50140,0
C03_B063_S03.tif,96432,97744,42636,43948,0
C03_B063_S03.tif,87308,88620,36868,38180,0
C03_B060_S03.tif,64156,65468,36848,38160,0
C03_B058_S03.tif,35676,36988,77708,79020,0
C03_B058_S03.tif,36244,37556,79972,81284,0
C03_B058_S03.tif,35652,36964,81868,83180,0
C03_B058_S03.tif,39040,40352,82468,83780,0
C03_B058_S03.tif,39636,40948,79920,81232,0
C03_B058_S03.tif,37776,39088,77908,79220,0
C03_B058_S03.tif,41460,42772,80972,82284,0
C03_B058_S03.tif,42816,44128,81668,82980,0
C03_B058_S03.tif,42316,43628,86088,87400,0
C03_B058_S03.tif,40936,42248,86028,87340,0
C03_B058_S03.tif,38764,40076,85420,86732,0
C03_B058_S03.tif,36876,38188,84296,85608,0
C03_B058_S03.tif,34956,36268,83832,85144,0
C03_B058_S03.tif,35752,37064,74980,76292,1
C03_B058_S03.tif,36952,38264,75520,76832,1
C03_B058_S03.tif,38048,39360,76120,77432,1
C03_B058_S03.tif,39928,41240,76528,77840,1
C03_B058_S03.tif,39188,40500,76436,77748,1
C03_B058_S03.tif,38904,40216,87420,88732,1
C03_B058_S03.tif,40444,41756,87792,89104,1
C03_B058_S03.tif,151420,152732,70004,71316,0
C03_B058_S03.tif,150444,151756,72476,73788,0
C03_B058_S03.tif,149080,150392,68880,70192,0
C03_B058_S03.tif,149896,151208,64188,65500,1
C03_B058_S03.tif,151568,152880,64852,66164,1
C03_B058_S03.tif,92204,93516,71332,72644,0
C03_B058_S03.tif,91040,92352,74520,75832,0
C03_B058_S03.tif,88844,90156,68240,69552,1
C03_B058_S03.tif,90104,91416,68084,69396,1
C03_B058_S03.tif,91784,93096,68100,69412,1
C03_B058_S03.tif,93280,94592,67948,69260,1
C03_B058_S03.tif,93944,95256,73648,74960,0
C03_B058_S03.tif,93848,95160,76224,77536,0
C03_B058_S03.tif,97432,98744,76476,77788,0
C03_B058_S03.tif,94728,96040,70756,72068,0
C03_B056_S03.tif,46716,48028,30360,31672,0
C03_B055_S03.tif,45268,46580,57184,58496,0
C03_B055_S03.tif,45984,47296,59052,60364,0
C03_B055_S03.tif,47820,49132,58088,59400,0
C03_B055_S03.tif,51744,53056,52344,53656,0
C03_B055_S03.tif,50608,51920,50012,51324,0
C03_B055_S03.tif,48800,50112,47168,48480,0
C03_B055_S03.tif,43432,44744,48568,49880,1
C03_B055_S03.tif,44876,46188,48976,50288,1
C03_B055_S03.tif,45720,47032,50028,51340,1
C03_B055_S03.tif,46116,47428,51544,52856,1
